STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/9/2011,0,30,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/10/2011,0,34,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/11/2011,0.21,30,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/12/2011,0.21,31,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/13/2011,0,28,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/14/2011,0,30,7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/15/2011,0,35,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/16/2011,0,34,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/17/2011,0,25,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/18/2011,0.9,37,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/19/2011,0.1,41,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2011,0,34,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2011,0.36,30,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2011,0,24,4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2011,0,24,0
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2011,0,20,1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2011,0.01,37,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2011,0.73,32,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2011,0.27,36,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2011,0.01,33,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2011,0,35,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2011,0,38,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2011,0,32,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2011,0.19,27,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2011,0.6,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/3/2011,0,33,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2011,0,34,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2011,0.26,39,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2011,0,44,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2011,0.08,44,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2011,0.13,38,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2011,0,29,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2011,0,27,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2011,0,36,6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2011,0,39,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2011,0,45,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2011,0,57,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2011,0,35,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2011,0,46,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2011,0,61,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2011,0,66,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2011,0,51,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2011,0,40,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2011,0.41,35,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2011,0,38,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2011,0,43,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2011,0.02,44,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2011,1.27,50,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2011,0,42,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2011,0,50,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2011,0.41,58,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2011,0,45,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2011,0,52,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2011,0,34,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2011,0,40,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2011,0,62,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2011,2.11,57,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2011,0.23,46,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2011,0,48,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2011,0,43,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2011,2.49,54,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2011,0.83,53,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2011,0,55,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2011,0,49,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2011,0,44,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2011,0,49,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2011,0.43,56,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2011,0,64,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2011,0,77,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2011,0,58,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2011,0,50,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2011,0.48,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2011,0,49,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2011,0.94,37,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2011,0.05,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2011,0,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2011,0,39,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2011,0,43,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2011,0,45,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2011,0,48,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2011,0,54,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2011,0.15,42,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2011,0.15,44,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2011,0,54,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2011,0.02,58,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2011,0.05,64,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2011,0.15,66,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2011,0.15,54,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2011,0.04,51,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2011,0,49,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2011,0,60,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2011,0,57,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2011,0.01,85,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2011,0.82,72,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2011,0.3,50,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2011,0,70,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2011,0,54,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2011,3.02,56,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2011,0.06,59,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2011,0.01,63,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2011,0.11,50,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2011,0,70,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2011,0,63,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2011,0,50,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2011,0.74,58,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2011,0.1,79,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2011,0,75,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2011,0,84,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2011,0.05,79,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2011,0.78,78,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2011,0,69,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2011,0,69,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2011,0,69,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2011,0,63,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2011,0,76,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2011,0.36,66,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2011,0,64,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2011,0,71,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2011,0,72,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2011,0,73,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2011,0,72,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2011,0,75,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2011,0,72,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2011,0,75,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2011,0,68,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2011,0.07,64,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2011,0.63,69,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2011,0.13,63,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2011,0.45,61,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2011,2.86,69,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2011,0,74,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2011,0.09,66,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2011,0.05,78,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2011,0.01,60,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2011,0.14,66,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2011,0,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2011,0,84,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2011,0,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2011,0,87,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2011,0.2,84,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2011,0.01,86,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2011,0.38,88,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2011,0,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2011,0,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2011,0,76,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2011,0,77,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2011,0,71,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2011,0,69,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2011,0,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2011,0,88,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2011,0,97,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2011,0.25,96,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2011,0.07,88,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2011,0.71,70,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2011,0,75,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2011,0.02,72,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2011,0.15,71,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2011,0.01,83,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2011,0.06,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2011,1.7,79,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2011,0,84,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2011,0,84,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2011,0,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2011,0,84,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2011,0.39,81,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2011,0.2,74,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2011,0.19,69,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2011,0,82,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2011,0,78,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2011,0,84,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2011,0,84,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2011,0,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2011,0,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2011,0,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2011,0,87,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2011,0.49,75,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2011,0,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2011,0,89,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2011,0,91,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2011,0.04,91,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2011,0.62,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2011,0,87,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2011,0,87,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2011,0,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2011,0,93,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2011,0.07,86,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2011,0,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2011,0,87,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2011,0,89,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2011,0,90,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2011,0,94,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2011,0,92,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2011,0,91,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2011,0,100,75
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2011,0,103,81
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2011,0,96,78
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2011,0,91,77
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2011,0.63,81,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2011,0.13,90,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2011,0.01,85,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2011,0,87,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2011,0.57,86,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2011,0,91,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2011,0.01,91,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2011,0,93,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2011,0,90,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2011,0.54,86,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2011,0,84,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2011,0,87,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2011,0.18,84,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2011,0.44,90,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2011,0.01,89,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2011,0.75,84,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2011,0,85,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2011,0,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2011,0,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2011,0.21,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2011,2.55,72,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2011,0.18,75,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2011,0.04,80,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2011,0,86,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2011,0.24,83,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2011,0.68,86,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2011,0,87,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2011,0.56,84,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2011,0.01,77,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2011,0,78,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2011,0,81,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2011,1.12,78,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2011,0.01,85,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2011,3.08,77,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2011,5.57,75,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2011,0,76,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2011,0,80,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2011,0,84,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2011,0.01,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2011,0,78,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2011,0,83,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2011,0,84,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2011,0.15,82,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2011,3.48,65,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2011,1.48,66,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2011,0.57,80,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2011,0,84,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2011,0,80,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2011,0,70,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2011,0,80,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2011,0,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2011,0,84,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2011,0.12,72,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2011,0,66,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2011,0,63,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2011,0,69,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2011,0,68,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2011,0.08,68,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2011,0.02,74,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2011,0.06,80,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2011,0.96,72,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2011,0,75,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2011,0,80,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2011,0.01,81,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2011,0.06,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2011,0.14,74,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2011,0.32,75,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2011,0.15,76,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2011,0.27,64,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2011,0.72,63,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2011,0,58,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2011,0,65,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2011,0,72,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2011,0,69,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2011,0,67,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2011,0,80,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2011,0,85,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2011,0.01,83,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2011,0,75,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2011,0.22,60,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2011,0.11,64,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2011,1.05,72,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2011,0,65,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2011,0,67,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2011,0,66,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2011,0,68,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2011,1.15,60,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2011,0.04,68,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2011,0,57,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2011,0,58,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2011,0,61,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2011,0,61,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2011,0,63,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2011,0,62,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2011,0.76,56,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2011,0,50,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2011,1.43,42,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2011,0,46,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2011,0,50,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2011,0,56,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/2/2011,0,59,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2011,0,61,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2011,0,54,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2011,0,52,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/6/2011,0,55,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/7/2011,0,65,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/8/2011,0,70,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/9/2011,0,66,37
